path	language	class	owner	dependency_direction
packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionUpdatedPlugin.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TextDeltaPlugin.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/ThinkingDeltaPlugin.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TurnEndPlugin.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TurnStartPlugin.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/CapabilityArgumentExtractor.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/ChatMessageProjection/CapabilityInvocationEventProjection.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/ChatMessageProjection/ConfigEventProjection.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/ChatMessageProjection/ErrorEventProjection.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/ChatMessageProjection/MessageEventProjection.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/ChatMessageProjection/SystemEventProjection.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/EventSorter.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/EventTransformable.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/InterleavedContentProcessor.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Events/Reconstruction/Reconstruction/ReconstructedState.swift	swift	implementation	ios:engine-events	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Models/ModelFilteringService.swift	swift	contract	ios:engine-models	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/Repositories/DraftRepository.swift	swift	contract	ios:engine-persistence	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/Repositories/EventRepository.swift	swift	contract	ios:engine-persistence	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/Repositories/Protocols/DatabaseTransport.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Persistence/Repositories/Protocols/EventDatabaseProtocol.swift	swift	contract	ios:engine-persistence	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/Repositories/SessionRepository.swift	swift	contract	ios:engine-persistence	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/Repositories/SyncRepository.swift	swift	contract	ios:engine-persistence	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/Repositories/ThinkingRepository.swift	swift	contract	ios:engine-persistence	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/SQLite/CachedSession.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/SQLite/DatabaseActor.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/SQLite/EventDatabase.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/SQLite/EventTypes.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/SQLite/SQLiteHelpers.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/SQLite/Schema/DatabaseSchema.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/SQLite/SessionEvent+ExpandedContent.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/SQLite/SessionEvent+Summary.swift	swift	adapter	ios:engine-persistence	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Persistence/Sync/EngineStreamCursorStore.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+Operations.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+RefreshCoordination.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+SessionActivity.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+Sync.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Persistence/Sync/SessionRefreshService.swift	swift	contract	ios:engine-persistence	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Engine/Persistence/Sync/SessionSynchronizer.swift	swift	implementation	ios:engine-persistence	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Protocol/Agent/EngineProtocolTypes+Agent.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Auth/EngineProtocolTypes+Auth.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Capability/CapabilitySchemaForm.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Capability/EngineProtocolTypes+Capability.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Catalog/EngineProtocolTypes+Catalog.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Core/AnyCodable.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Core/EngineProtocolTypes.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Core/ProtocolConstants.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Events/EngineProtocolTypes+Events.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/GeneratedUI/EngineProtocolTypes+GeneratedUI.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Interaction/EngineProtocolTypes+Interaction.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Model/EngineProtocolTypes+Model.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Reconstruct/EngineProtocolTypes+Reconstruct.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Session/EngineProtocolTypes+Session.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/Settings/EngineProtocolTypes+Settings.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Protocol/System/EngineProtocolTypes+System.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol shaped DTOs; callers should translate before domain/UI logic
packages/ios-app/Sources/Engine/Transport/Clients/AgentClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/AgentClientProtocol.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/AuthClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/BlobClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/EngineDomainClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/EventSyncClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/InteractionPolicy.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/InteractionPolicyEnvironment.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/LogsClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/MessageClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/ModelClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultAgentRepository.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultEngineAccessRepositories.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultModelRepository.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultSessionRepository.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/AgentRepository.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/EngineAccessRepositories.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/ModelRepository.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/NetworkSessionRepository.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/SessionClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/SessionClientProtocol.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/SettingsClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Clients/SystemClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/DeepLinks/DeepLinkRouter.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/AsyncClock.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/ConnectionErrorClassifier.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/ConnectionManager.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/ConnectionStateProvider.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/ConnectionToastPolicy.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/EngineRetryPolicy.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/NetworkDiagnosticsFormatter.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/Retry/ReconnectProbePolicy.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/EngineClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/EngineConnection+Receiving.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/EngineConnection+Reconnect.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/EngineConnection+Requests.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/EngineConnection.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/EngineConnectionProtocolFrames.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/EngineConnectionTypes.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/Protocols/EngineClientProtocol.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/Protocols/EngineTransport.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Engine/Transport/WebSocket/Protocols/LoggingContext.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/Session/Attachments/Attachment.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Attachments/AttachmentCapability.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/CapabilityInvocationContext.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/CapabilityInvocationCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/CompactionCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/ConnectionCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/ContentViewCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/EventDispatchContext.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/EventDispatchCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/MessagingCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/SheetCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/TurnLifecycleContext.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/TurnLifecycleCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/UIUpdateQueue.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Messaging/DraftMetadata.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Messaging/StreamingManager.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Navigation/AnimationCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Navigation/MessageFinder.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Navigation/MessageIndex.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Navigation/ScrollStateCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/ChatSheet.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/ContextTrackingState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/DisplayStreamState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/InputBarState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/ModelPickerState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/OnboardingSetupSnapshot.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/OnboardingState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/SettingsState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/SheetReadOnlyPolicy.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/StreamingRecoverySnapshot.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/ThinkingDetailState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/State/ThinkingState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+CapabilityInvocationContext.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+Connection.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+DeepLinks.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+DisplayStream.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+EventDispatchContext.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+Events.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+Messaging.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+Pagination.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+Reconstruction.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+RuntimeCallbacks.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+TurnLifecycleContext.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Parsing/CapabilityArgumentParser.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Activity/ActivityLine.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Activity/CapabilityActivityPresentation.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Activity/ServerActivityLine.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Activity/SessionActivityEvent.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Activity/SessionActivityStreamManager.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Activity/ThinkingBlock.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/CapabilityInvocationActionRows.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/CapabilityInvocationDisplayModel+PresentationHelpers.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/CapabilityInvocationDisplayModel.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/CapabilityInvocationProgressModel.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/CapabilityInvocationTypes.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/CapabilityPresentation.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/ChatMessage.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/ImageContent.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/MessageBubbleTapAction.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/MessageContent.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/MessageExtensions.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/MessageRole.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/SystemEvent.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Reconstruction/UnifiedEventTransformer.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Tokens/TokenRecord.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Tokens/TokenStateManager.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Composition/AppInitializer.swift	swift	composition-root	ios:composition	may wire concrete implementations listed by this inventory; no reusable domain logic
packages/ios-app/Sources/Support/Composition/DependencyContainer.swift	swift	composition-root	ios:composition	may wire concrete implementations listed by this inventory; no reusable domain logic
packages/ios-app/Sources/Support/Composition/DependencyEnvironment.swift	swift	composition-root	ios:composition	may wire concrete implementations listed by this inventory; no reusable domain logic
packages/ios-app/Sources/Support/Composition/DependencyProviding.swift	swift	composition-root	ios:composition	may wire concrete implementations listed by this inventory; no reusable domain logic
packages/ios-app/Sources/Support/Diagnostics/ClientLogIngestionService.swift	swift	contract	ios:diagnostics	may be shared across the owning boundary without concrete implementation imports
packages/ios-app/Sources/Support/Diagnostics/DiagnosticsBundleBuilder.swift	swift	implementation	ios:diagnostics	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Diagnostics/DiagnosticsBundleTypes.swift	swift	implementation	ios:diagnostics	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Diagnostics/DiagnosticsRedactor.swift	swift	implementation	ios:diagnostics	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Diagnostics/ErrorHandler.swift	swift	implementation	ios:diagnostics	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Diagnostics/MetricKitDiagnosticsStore.swift	swift	implementation	ios:diagnostics	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Diagnostics/TronLogger.swift	swift	implementation	ios:diagnostics	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Feedback/FeedbackComposer.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/AppConstants.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Concurrency/AsyncSemaphore.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Formatting/Date+Extensions.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Formatting/DurationFormatter.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Formatting/ModelNameFormatter.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Formatting/String+Extensions.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Formatting/TaskFormatting.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Formatting/TokenFormatter.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Formatting/VersionDisplay.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Media/ImageProcessor.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
