id	surface	family	owner	audience	replacementClass	agentDefaultVisibility	purpose	effect	risk	authorityBoundary	evidenceBoundary	minimalityDecision	evolutionPath	nextAction	notes
web_research_request_inspect	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_request_list	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_request_record	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_review_inspect	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_review_list	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_review_record	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_source_inspect	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_source_list	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_research_source_record	agent_operation	web_research	domains::capability::operations::web_research + domains::web_research	session_work	producer_extensible	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_live_research_modules_may_produce_records_after_binding_policy
web_robots_check	agent_operation	web	domains::capability::operations::web + domains::web	session_work	runtime_routable	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_web_adapter_requires_exact_network_authority_robots_source_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
web_source_archive	agent_operation	web	domains::capability::operations::web + domains::web	session_work	runtime_routable	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_web_adapter_requires_exact_network_authority_robots_source_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
web_source_inspect	agent_operation	web	domains::capability::operations::web + domains::web	session_work	runtime_routable	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_web_adapter_requires_exact_network_authority_robots_source_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
web_source_list	agent_operation	web	domains::capability::operations::web + domains::web	session_work	runtime_routable	default_visible	agent_collects_web_source_evidence	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_web_adapter_requires_exact_network_authority_robots_source_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
worker_package_inspect	agent_operation	worker_packages	domains::capability::operations::worker_packages + domains::workers	governance	kernel_evolution_only	search_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_governance_policy_and_exact_selectors	durable_governance_records_and_audit_refs_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	preserve_as_replacement_trust_pipeline	worker_package_lifecycle_inspection_is_governance
worker_package_list	agent_operation	worker_packages	domains::capability::operations::worker_packages + domains::workers	governance	kernel_evolution_only	search_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_governance_policy_and_exact_selectors	durable_governance_records_and_audit_refs_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	preserve_as_replacement_trust_pipeline	worker_package_lifecycle_inspection_is_governance
agent::abort	catalog_function	agent_runtime	domains::agent	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	server_owned_agent_loop_runtime	catalog_function_contract	catalog_function_contract	server_owned_agent_runtime_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
agent::abort_invocation	catalog_function	agent_runtime	domains::agent	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	server_owned_agent_loop_runtime	catalog_function_contract	catalog_function_contract	server_owned_agent_runtime_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
agent::prompt	catalog_function	agent_runtime	domains::agent	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	server_owned_agent_loop_runtime	catalog_function_contract	catalog_function_contract	server_owned_agent_runtime_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
agent::prompt_apply	catalog_function	agent_runtime	domains::agent	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	server_owned_agent_loop_runtime	catalog_function_contract	catalog_function_contract	server_owned_agent_runtime_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
agent::run_turn	catalog_function	agent_runtime	domains::agent	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	server_owned_agent_loop_runtime	catalog_function_contract	catalog_function_contract	server_owned_agent_runtime_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
agent::status	catalog_function	agent_runtime	domains::agent	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	server_owned_agent_loop_runtime	catalog_function_contract	catalog_function_contract	server_owned_agent_runtime_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
agent_briefing::overview	catalog_function	agent_briefing	domains::agent_briefing	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
approval::check	catalog_function	approval	domains::approval	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
approval::decide	catalog_function	approval	domains::approval	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
approval::request	catalog_function	approval	domains::approval	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::compose	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::create	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::discard	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::inspect	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::materialize	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::merge	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::promote	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::search	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::split	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
artifact::update	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
auth::clear	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::get	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::oauth_begin	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::oauth_complete	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::remove_account	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::remove_api_key	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::rename_account	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::set_active	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
auth::update	catalog_function	auth	domains::auth	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
blob::get	catalog_function	blob	domains::blob	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
capability::execute	catalog_function	capability_execute	domains::capability	session_work	kernel_evolution_only	search_visible	single_model_facing_execute_bridge	catalog_function_contract	catalog_function_contract	derived_execute_child_grants_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
capability_binding::cockpit_overview	catalog_function	capability_binding	domains::capability_binding	governance	kernel_evolution_only	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
catalog::inspect	catalog_function	catalog_discovery	engine::primitives::catalog	agent_diagnostics	kernel_evolution_only	inspect_only	engine_catalog_inspection_and_freshness	catalog_function_contract	catalog_function_contract	catalog_read_or_catalog_report_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
catalog::list	catalog_function	catalog_discovery	engine::primitives::catalog	agent_diagnostics	kernel_evolution_only	inspect_only	engine_catalog_inspection_and_freshness	catalog_function_contract	catalog_function_contract	catalog_read_or_catalog_report_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
catalog::watch_snapshot	catalog_function	catalog_discovery	engine::primitives::catalog	agent_diagnostics	kernel_evolution_only	inspect_only	engine_catalog_inspection_and_freshness	catalog_function_contract	catalog_function_contract	catalog_read_or_catalog_report_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
catalog_discovery::conformance_report	catalog_function	catalog_discovery	domains::catalog_discovery	agent_diagnostics	kernel_evolution_only	search_visible	engine_catalog_inspection_and_freshness	catalog_function_contract	catalog_function_contract	catalog_read_or_catalog_report_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
catalog_discovery::inspect	catalog_function	catalog_discovery	domains::catalog_discovery	agent_diagnostics	kernel_evolution_only	search_visible	engine_catalog_inspection_and_freshness	catalog_function_contract	catalog_function_contract	catalog_read_or_catalog_report_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
catalog_discovery::search	catalog_function	catalog_discovery	domains::catalog_discovery	agent_diagnostics	kernel_evolution_only	search_visible	engine_catalog_inspection_and_freshness	catalog_function_contract	catalog_function_contract	catalog_read_or_catalog_report_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
claim::attach	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
context_control::action_inspect	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::action_list	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::clear	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::compact	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::exclusion_disable	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::exclusion_list	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::exclusion_record	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::policy_snapshot	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::snapshot	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::status	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::survivor_disable	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::survivor_list	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::survivor_record	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::ui_action_inspect	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::ui_action_list	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::ui_clear	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::ui_compact	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
context_control::ui_snapshot	catalog_function	context_control	domains::context_control	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
decision::create	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
device::register	catalog_function	device	domains::device	engine_internal	producer_extensible	inspect_only	trusted_ios_apns_token_registration	catalog_function_contract	catalog_function_contract	trusted_engine_client_device_write_scope_only	redacted_device_resource_and_private_token_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function_not_model_invocable
device::unregister	catalog_function	device	domains::device	engine_internal	producer_extensible	inspect_only	trusted_ios_apns_token_unregistration	catalog_function_contract	catalog_function_contract	trusted_engine_client_device_write_scope_only	redacted_device_lifecycle_and_private_token_removal_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function_not_model_invocable
engine::discover	catalog_function	engine_transport	engine::invocation::host	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	authenticated_engine_transport_substrate	catalog_function_contract	catalog_function_contract	authenticated_engine_transport_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
engine::inspect	catalog_function	engine_transport	engine::invocation::host	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	authenticated_engine_transport_substrate	catalog_function_contract	catalog_function_contract	authenticated_engine_transport_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
engine::invoke	catalog_function	engine_transport	engine::invocation::host	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	authenticated_engine_transport_substrate	catalog_function_contract	catalog_function_contract	authenticated_engine_transport_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
engine::promote	catalog_function	engine_transport	engine::invocation::host	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	authenticated_engine_transport_substrate	catalog_function_contract	catalog_function_contract	authenticated_engine_transport_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
